Conditioning Variable,USDRUB,Кукуруза,Молоко сырое,Мясо птицы бройлеров в живом весе ,Мясо крупного рогатого скота в живом весе ,Подсолнечник,Пшеница 1-го класса,Пшеница 3-го класса,Пшеница 5-го класса,Сахар (средняя цена по России),Свинина в живом весе,Соевое масло,Соевый шрот,Соя,Яйцо товарное,Подсолнечное масло наливом (мировые цены),Бутилированное подсолнечное масло (рафинированное),Подсолнечный шрот ,Колбасы сырокопченые,Баранина в живом весе,Баранина в убойном весе ,Какао-бобы (USD),Какао-бобы,"Подсолнечное масло (наливом) не бутилированное, нерафинированное ",Кокосовое масло (USD) ,Кокосовое масло ,Пальмовое масло (USD),Пальмовое масло ,Табак (USD),Табак,Пшеница 4-го класса,"Минтай б/г, Владивосток руб./кг","Минтай б/г, Китай C&F $/т","Сельдь н/р, Владивосток руб./кг","Огурцы тепличные, руб./кг","Томаты тепличные, руб./кг",Колбасы вареные,"Рапс, руб./т","Рапсовое масло EU, $/т","Мука пшеничная, руб./т","Пшеница 12,5% FOB Ново, $/т"
Свинина в живом весе,11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
Соевое масло,11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
Соевый шрот,11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
Соя,11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
Яйцо товарное,11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
Подсолнечное масло наливом (мировые цены),11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
Бутилированное подсолнечное масло (рафинированное),11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
Подсолнечный шрот ,11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
Колбасы сырокопченые,11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
Баранина в живом весе,11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
Баранина в убойном весе ,11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
Какао-бобы (USD),11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
Какао-бобы,11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
"Подсолнечное масло (наливом) не бутилированное, нерафинированное ",11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
Кокосовое масло (USD) ,11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
Кокосовое масло ,11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
Пальмовое масло (USD),11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
Пальмовое масло ,11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
Табак (USD),11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
Табак,11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
Пшеница 4-го класса,11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
"Минтай б/г, Владивосток руб./кг",11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
"Минтай б/г, Китай C&F $/т",11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
"Сельдь н/р, Владивосток руб./кг",11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
"Огурцы тепличные, руб./кг",11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
"Томаты тепличные, руб./кг",11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
Колбасы вареные,11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
"Рапс, руб./т",11.266510470241272,22.320049383202086,7.026833925957139,19.201344390565122,6.373145278242696,40.37916535013445,26.957831598088102,15.494061238800265,29.59735697682523,34.40407278825867,10.852608489858516,28.496308346496757,22.049685072802685,24.07575218980398,25.449949674162724,33.2124098658418,34.447348882629846,24.373906641960236,10.661315401573722,11.784375243383826,15.911826312039315,11.970931643688724,21.13987695811053,37.60207413436418,37.474522582675995,35.28862727495106,35.194491383735276,44.900816115001334,9.621013285691411,16.763390671667604,23.68346273865201,29.390293062527586,21.703451710343927,21.5736125420617,16.075265810729697,17.66635503245585,14.039925496648934,28.852601633149693,28.456729644480628,18.625117551932597,21.433185868863273
