Conditioning Variable,USDRUB,Кукуруза,Молоко сырое,Мясо птицы бройлеров в живом весе ,Мясо крупного рогатого скота в живом весе ,Подсолнечник,Пшеница 1-го класса,Пшеница 3-го класса,Пшеница 5-го класса,Сахар (средняя цена по России),Свинина в живом весе,Соевое масло,Соевый шрот,Соя,Яйцо товарное,Подсолнечное масло наливом (мировые цены),Бутилированное подсолнечное масло (рафинированное),Подсолнечный шрот ,Колбасы сырокопченые,Баранина в живом весе,Баранина в убойном весе ,Какао-бобы (USD),Какао-бобы,"Подсолнечное масло (наливом) не бутилированное, нерафинированное ",Кокосовое масло (USD) ,Кокосовое масло ,Пальмовое масло (USD),Пальмовое масло ,Табак (USD),Табак,Пшеница 4-го класса,"Минтай б/г, Владивосток руб./кг","Минтай б/г, Китай C&F $/т","Сельдь н/р, Владивосток руб./кг","Огурцы тепличные, руб./кг","Томаты тепличные, руб./кг",Колбасы вареные,"Рапс, руб./т","Рапсовое масло EU, $/т","Мука пшеничная, руб./т","Пшеница 12,5% FOB Ново, $/т"
Какао-бобы (USD),15.776588559956757,39.09595685712439,13.668789751367074,18.422810171193557,13.915059106691215,70.00836161665644,57.54522064335608,32.16865475010448,51.67710601808664,48.3287051828381,15.415280687863538,66.12312152204159,24.021842373672907,51.61347802529936,22.05058749685663,69.23739664677191,50.256133846148856,51.910896628097085,12.312471207957318,13.705034861649482,14.990917100334842,30.031953454969173,33.64606447004046,62.13439328668383,95.7383229433789,90.7032432153792,74.83608713105747,72.83293858672654,16.70041400201221,20.301982360026116,47.07709013769715,34.68128098063059,24.008112090826057,39.30954017013148,44.96738562289138,42.32742512388552,12.2014970457693,73.70215143556635,69.3182693717909,26.791805965107212,41.145633221269115
Какао-бобы,15.776588559956757,39.09595685712439,13.668789751367074,18.422810171193557,13.915059106691215,70.00836161665644,57.54522064335608,32.16865475010448,51.67710601808664,48.3287051828381,15.415280687863538,66.12312152204159,24.021842373672907,51.61347802529936,22.05058749685663,69.23739664677191,50.256133846148856,51.910896628097085,12.312471207957318,13.705034861649482,14.990917100334842,30.031953454969173,33.64606447004046,62.13439328668383,95.7383229433789,90.7032432153792,74.83608713105747,72.83293858672654,16.70041400201221,20.301982360026116,47.07709013769715,34.68128098063059,24.008112090826057,39.30954017013148,44.96738562289138,42.32742512388552,12.2014970457693,73.70215143556635,69.3182693717909,26.791805965107212,41.145633221269115
"Подсолнечное масло (наливом) не бутилированное, нерафинированное ",15.776588559956757,39.09595685712439,13.668789751367074,18.422810171193557,13.915059106691215,70.00836161665644,57.54522064335608,32.16865475010448,51.67710601808664,48.3287051828381,15.415280687863538,66.12312152204159,24.021842373672907,51.61347802529936,22.05058749685663,69.23739664677191,50.256133846148856,51.910896628097085,12.312471207957318,13.705034861649482,14.990917100334842,30.031953454969173,33.64606447004046,62.13439328668383,95.7383229433789,90.7032432153792,74.83608713105747,72.83293858672654,16.70041400201221,20.301982360026116,47.07709013769715,34.68128098063059,24.008112090826057,39.30954017013148,44.96738562289138,42.32742512388552,12.2014970457693,73.70215143556635,69.3182693717909,26.791805965107212,41.145633221269115
Кокосовое масло (USD) ,15.776588559956757,39.09595685712439,13.668789751367074,18.422810171193557,13.915059106691215,70.00836161665644,57.54522064335608,32.16865475010448,51.67710601808664,48.3287051828381,15.415280687863538,66.12312152204159,24.021842373672907,51.61347802529936,22.05058749685663,69.23739664677191,50.256133846148856,51.910896628097085,12.312471207957318,13.705034861649482,14.990917100334842,30.031953454969173,33.64606447004046,62.13439328668383,95.7383229433789,90.7032432153792,74.83608713105747,72.83293858672654,16.70041400201221,20.301982360026116,47.07709013769715,34.68128098063059,24.008112090826057,39.30954017013148,44.96738562289138,42.32742512388552,12.2014970457693,73.70215143556635,69.3182693717909,26.791805965107212,41.145633221269115
Кокосовое масло ,15.776588559956757,39.09595685712439,13.668789751367074,18.422810171193557,13.915059106691215,70.00836161665644,57.54522064335608,32.16865475010448,51.67710601808664,48.3287051828381,15.415280687863538,66.12312152204159,24.021842373672907,51.61347802529936,22.05058749685663,69.23739664677191,50.256133846148856,51.910896628097085,12.312471207957318,13.705034861649482,14.990917100334842,30.031953454969173,33.64606447004046,62.13439328668383,95.7383229433789,90.7032432153792,74.83608713105747,72.83293858672654,16.70041400201221,20.301982360026116,47.07709013769715,34.68128098063059,24.008112090826057,39.30954017013148,44.96738562289138,42.32742512388552,12.2014970457693,73.70215143556635,69.3182693717909,26.791805965107212,41.145633221269115
Пальмовое масло (USD),15.776588559956757,39.09595685712439,13.668789751367074,18.422810171193557,13.915059106691215,70.00836161665644,57.54522064335608,32.16865475010448,51.67710601808664,48.3287051828381,15.415280687863538,66.12312152204159,24.021842373672907,51.61347802529936,22.05058749685663,69.23739664677191,50.256133846148856,51.910896628097085,12.312471207957318,13.705034861649482,14.990917100334842,30.031953454969173,33.64606447004046,62.13439328668383,95.7383229433789,90.7032432153792,74.83608713105747,72.83293858672654,16.70041400201221,20.301982360026116,47.07709013769715,34.68128098063059,24.008112090826057,39.30954017013148,44.96738562289138,42.32742512388552,12.2014970457693,73.70215143556635,69.3182693717909,26.791805965107212,41.145633221269115
Пальмовое масло ,15.776588559956757,39.09595685712439,13.668789751367074,18.422810171193557,13.915059106691215,70.00836161665644,57.54522064335608,32.16865475010448,51.67710601808664,48.3287051828381,15.415280687863538,66.12312152204159,24.021842373672907,51.61347802529936,22.05058749685663,69.23739664677191,50.256133846148856,51.910896628097085,12.312471207957318,13.705034861649482,14.990917100334842,30.031953454969173,33.64606447004046,62.13439328668383,95.7383229433789,90.7032432153792,74.83608713105747,72.83293858672654,16.70041400201221,20.301982360026116,47.07709013769715,34.68128098063059,24.008112090826057,39.30954017013148,44.96738562289138,42.32742512388552,12.2014970457693,73.70215143556635,69.3182693717909,26.791805965107212,41.145633221269115
Табак (USD),15.776588559956757,39.09595685712439,13.668789751367074,18.422810171193557,13.915059106691215,70.00836161665644,57.54522064335608,32.16865475010448,51.67710601808664,48.3287051828381,15.415280687863538,66.12312152204159,24.021842373672907,51.61347802529936,22.05058749685663,69.23739664677191,50.256133846148856,51.910896628097085,12.312471207957318,13.705034861649482,14.990917100334842,30.031953454969173,33.64606447004046,62.13439328668383,95.7383229433789,90.7032432153792,74.83608713105747,72.83293858672654,16.70041400201221,20.301982360026116,47.07709013769715,34.68128098063059,24.008112090826057,39.30954017013148,44.96738562289138,42.32742512388552,12.2014970457693,73.70215143556635,69.3182693717909,26.791805965107212,41.145633221269115
Табак,15.776588559956757,39.09595685712439,13.668789751367074,18.422810171193557,13.915059106691215,70.00836161665644,57.54522064335608,32.16865475010448,51.67710601808664,48.3287051828381,15.415280687863538,66.12312152204159,24.021842373672907,51.61347802529936,22.05058749685663,69.23739664677191,50.256133846148856,51.910896628097085,12.312471207957318,13.705034861649482,14.990917100334842,30.031953454969173,33.64606447004046,62.13439328668383,95.7383229433789,90.7032432153792,74.83608713105747,72.83293858672654,16.70041400201221,20.301982360026116,47.07709013769715,34.68128098063059,24.008112090826057,39.30954017013148,44.96738562289138,42.32742512388552,12.2014970457693,73.70215143556635,69.3182693717909,26.791805965107212,41.145633221269115
Пшеница 4-го класса,15.776588559956757,39.09595685712439,13.668789751367074,18.422810171193557,13.915059106691215,70.00836161665644,57.54522064335608,32.16865475010448,51.67710601808664,48.3287051828381,15.415280687863538,66.12312152204159,24.021842373672907,51.61347802529936,22.05058749685663,69.23739664677191,50.256133846148856,51.910896628097085,12.312471207957318,13.705034861649482,14.990917100334842,30.031953454969173,33.64606447004046,62.13439328668383,95.7383229433789,90.7032432153792,74.83608713105747,72.83293858672654,16.70041400201221,20.301982360026116,47.07709013769715,34.68128098063059,24.008112090826057,39.30954017013148,44.96738562289138,42.32742512388552,12.2014970457693,73.70215143556635,69.3182693717909,26.791805965107212,41.145633221269115
"Минтай б/г, Владивосток руб./кг",15.776588559956757,39.09595685712439,13.668789751367074,18.422810171193557,13.915059106691215,70.00836161665644,57.54522064335608,32.16865475010448,51.67710601808664,48.3287051828381,15.415280687863538,66.12312152204159,24.021842373672907,51.61347802529936,22.05058749685663,69.23739664677191,50.256133846148856,51.910896628097085,12.312471207957318,13.705034861649482,14.990917100334842,30.031953454969173,33.64606447004046,62.13439328668383,95.7383229433789,90.7032432153792,74.83608713105747,72.83293858672654,16.70041400201221,20.301982360026116,47.07709013769715,34.68128098063059,24.008112090826057,39.30954017013148,44.96738562289138,42.32742512388552,12.2014970457693,73.70215143556635,69.3182693717909,26.791805965107212,41.145633221269115
"Минтай б/г, Китай C&F $/т",15.776588559956757,39.09595685712439,13.668789751367074,18.422810171193557,13.915059106691215,70.00836161665644,57.54522064335608,32.16865475010448,51.67710601808664,48.3287051828381,15.415280687863538,66.12312152204159,24.021842373672907,51.61347802529936,22.05058749685663,69.23739664677191,50.256133846148856,51.910896628097085,12.312471207957318,13.705034861649482,14.990917100334842,30.031953454969173,33.64606447004046,62.13439328668383,95.7383229433789,90.7032432153792,74.83608713105747,72.83293858672654,16.70041400201221,20.301982360026116,47.07709013769715,34.68128098063059,24.008112090826057,39.30954017013148,44.96738562289138,42.32742512388552,12.2014970457693,73.70215143556635,69.3182693717909,26.791805965107212,41.145633221269115
"Сельдь н/р, Владивосток руб./кг",15.776588559956757,39.09595685712439,13.668789751367074,18.422810171193557,13.915059106691215,70.00836161665644,57.54522064335608,32.16865475010448,51.67710601808664,48.3287051828381,15.415280687863538,66.12312152204159,24.021842373672907,51.61347802529936,22.05058749685663,69.23739664677191,50.256133846148856,51.910896628097085,12.312471207957318,13.705034861649482,14.990917100334842,30.031953454969173,33.64606447004046,62.13439328668383,95.7383229433789,90.7032432153792,74.83608713105747,72.83293858672654,16.70041400201221,20.301982360026116,47.07709013769715,34.68128098063059,24.008112090826057,39.30954017013148,44.96738562289138,42.32742512388552,12.2014970457693,73.70215143556635,69.3182693717909,26.791805965107212,41.145633221269115
"Огурцы тепличные, руб./кг",15.776588559956757,39.09595685712439,13.668789751367074,18.422810171193557,13.915059106691215,70.00836161665644,57.54522064335608,32.16865475010448,51.67710601808664,48.3287051828381,15.415280687863538,66.12312152204159,24.021842373672907,51.61347802529936,22.05058749685663,69.23739664677191,50.256133846148856,51.910896628097085,12.312471207957318,13.705034861649482,14.990917100334842,30.031953454969173,33.64606447004046,62.13439328668383,95.7383229433789,90.7032432153792,74.83608713105747,72.83293858672654,16.70041400201221,20.301982360026116,47.07709013769715,34.68128098063059,24.008112090826057,39.30954017013148,44.96738562289138,42.32742512388552,12.2014970457693,73.70215143556635,69.3182693717909,26.791805965107212,41.145633221269115
"Томаты тепличные, руб./кг",15.776588559956757,39.09595685712439,13.668789751367074,18.422810171193557,13.915059106691215,70.00836161665644,57.54522064335608,32.16865475010448,51.67710601808664,48.3287051828381,15.415280687863538,66.12312152204159,24.021842373672907,51.61347802529936,22.05058749685663,69.23739664677191,50.256133846148856,51.910896628097085,12.312471207957318,13.705034861649482,14.990917100334842,30.031953454969173,33.64606447004046,62.13439328668383,95.7383229433789,90.7032432153792,74.83608713105747,72.83293858672654,16.70041400201221,20.301982360026116,47.07709013769715,34.68128098063059,24.008112090826057,39.30954017013148,44.96738562289138,42.32742512388552,12.2014970457693,73.70215143556635,69.3182693717909,26.791805965107212,41.145633221269115
Колбасы вареные,15.776588559956757,39.09595685712439,13.668789751367074,18.422810171193557,13.915059106691215,70.00836161665644,57.54522064335608,32.16865475010448,51.67710601808664,48.3287051828381,15.415280687863538,66.12312152204159,24.021842373672907,51.61347802529936,22.05058749685663,69.23739664677191,50.256133846148856,51.910896628097085,12.312471207957318,13.705034861649482,14.990917100334842,30.031953454969173,33.64606447004046,62.13439328668383,95.7383229433789,90.7032432153792,74.83608713105747,72.83293858672654,16.70041400201221,20.301982360026116,47.07709013769715,34.68128098063059,24.008112090826057,39.30954017013148,44.96738562289138,42.32742512388552,12.2014970457693,73.70215143556635,69.3182693717909,26.791805965107212,41.145633221269115
"Рапс, руб./т",15.776588559956757,39.09595685712439,13.668789751367074,18.422810171193557,13.915059106691215,70.00836161665644,57.54522064335608,32.16865475010448,51.67710601808664,48.3287051828381,15.415280687863538,66.12312152204159,24.021842373672907,51.61347802529936,22.05058749685663,69.23739664677191,50.256133846148856,51.910896628097085,12.312471207957318,13.705034861649482,14.990917100334842,30.031953454969173,33.64606447004046,62.13439328668383,95.7383229433789,90.7032432153792,74.83608713105747,72.83293858672654,16.70041400201221,20.301982360026116,47.07709013769715,34.68128098063059,24.008112090826057,39.30954017013148,44.96738562289138,42.32742512388552,12.2014970457693,73.70215143556635,69.3182693717909,26.791805965107212,41.145633221269115
